t,estado,razon,velocidad,angulo,heading,color_piso,watchdog_pico,esquinas,frontal,frontal_muro,izquierda,derecha,trasera,trasera_valida,cobertura_trasera,trasera_izquierda,trasera_izquierda_valida,cobertura_trasera_izquierda,trasera_derecha,trasera_derecha_valida,cobertura_trasera_derecha,calidad_pared,tracks,tracks_confirmados,track_activo_id,track_activo_color,track_activo_x,track_activo_y,track_activo_edad,track_activo_observado,distancia_sobrepaso,hueco_confianza,vision_edad_ms
4369.052379,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-0.12,22.60,PISTA,OK,0,661.5,661.5,394.1,673.8,618.9,1,1.000,368.5,1,1.000,606.5,1,1.000,0.222,3,2,1,VERDE,180.0,465.0,0.000,1,0.0,,44.2
4369.153198,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-1.16,23.32,PISTA,OK,0,644.5,644.5,388.4,683.3,610.3,1,0.972,363.5,1,0.973,612.8,1,0.986,0.223,3,2,1,VERDE,188.2,454.7,0.000,1,0.0,,73.3
4369.251078,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-1.88,23.87,PISTA,OK,0,625.5,625.5,392.0,691.8,615.2,1,1.000,362.0,1,0.945,617.5,1,1.000,0.222,3,2,1,VERDE,193.6,443.8,0.000,1,0.0,,40.5
4369.351037,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-2.39,24.28,PISTA,OK,0,629.5,629.5,385.6,699.2,614.8,1,1.000,355.5,1,0.959,622.5,1,1.000,0.224,3,2,1,VERDE,197.1,434.5,0.000,1,0.0,,78.4
4369.449635,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-2.94,24.43,PISTA,OK,0,607.0,607.0,379.6,706.1,619.3,1,1.000,355.5,1,0.986,626.2,1,1.000,0.224,3,2,1,VERDE,200.9,425.7,0.000,1,0.0,,40.7
4369.549222,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.01,24.66,PISTA,OK,0,594.0,594.0,373.1,712.2,623.8,1,1.000,351.5,1,0.973,632.0,1,1.000,0.225,3,2,1,VERDE,208.2,416.8,0.000,1,0.0,,75.6
4369.647702,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-3.96,24.85,PISTA,OK,0,593.5,593.5,368.3,717.6,629.9,1,1.000,347.5,1,0.973,635.5,1,1.000,0.225,3,2,1,VERDE,207.2,407.9,0.000,1,0.0,,41.3
4369.749017,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.22,24.95,PISTA,OK,0,570.5,570.5,369.3,723.0,631.8,1,1.000,342.0,1,0.945,639.0,1,1.000,0.225,2,2,1,VERDE,208.5,400.0,0.000,1,0.0,,75.8
4369.847358,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.67,24.96,PISTA,OK,0,574.0,574.0,341.5,726.8,633.6,1,1.000,335.5,1,0.973,642.0,1,1.000,0.857,2,2,1,VERDE,211.2,394.5,0.000,1,0.0,,40.0
4369.948382,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.57,24.96,PISTA,OK,0,572.0,572.0,337.0,731.0,631.6,1,1.000,332.5,1,0.973,646.0,1,1.000,0.861,2,2,1,VERDE,209.9,386.5,0.000,1,0.0,,75.2
4370.047762,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.29,24.93,PISTA,OK,0,567.8,567.8,333.5,735.6,636.9,1,1.000,329.5,1,0.945,649.2,1,1.000,0.863,2,2,1,VERDE,207.4,378.5,0.000,1,0.0,,40.9
4370.147965,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.76,24.91,PISTA,OK,0,558.5,558.5,329.3,739.0,641.4,1,1.000,325.5,1,0.945,652.0,1,1.000,0.859,2,2,1,VERDE,209.8,370.3,0.000,1,0.0,,71.4
4370.247289,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.43,24.88,PISTA,OK,0,559.5,559.5,334.3,741.8,646.3,1,1.000,323.5,1,0.932,655.0,1,1.000,0.375,2,2,1,VERDE,207.2,363.2,0.000,1,0.0,,40.2
4370.347407,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.53,24.81,PISTA,OK,0,550.0,550.0,320.7,744.5,647.9,1,1.000,321.0,1,0.932,659.0,1,1.000,0.823,2,2,1,VERDE,207.2,356.3,0.000,1,0.0,,73.6
4370.448376,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.47,24.72,PISTA,OK,0,542.5,542.5,316.2,746.6,652.5,1,1.000,315.0,1,0.945,662.0,1,1.000,0.809,2,2,1,VERDE,206.2,348.8,0.000,1,0.0,,41.4
4370.548692,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.53,24.63,PISTA,OK,0,524.0,524.0,312.8,749.4,655.9,1,1.000,307.5,1,0.932,666.0,1,1.000,0.798,2,2,1,VERDE,206.0,340.9,0.000,1,0.0,,73.4
4370.648580,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.75,24.51,PISTA,OK,0,522.2,522.2,308.4,752.9,665.6,1,1.000,308.5,1,0.959,669.5,1,1.000,0.801,2,2,1,VERDE,206.7,334.0,0.000,1,0.0,,42.6
4370.746243,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.45,24.45,PISTA,OK,0,514.5,514.5,304.8,756.5,669.2,1,1.000,302.5,1,0.918,672.0,1,1.000,0.809,2,2,1,VERDE,204.4,325.7,0.000,1,0.0,,73.2
4370.847745,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.53,24.35,PISTA,OK,0,518.0,518.0,300.0,759.8,670.9,1,1.000,297.5,1,0.918,677.0,1,1.000,0.796,2,2,1,VERDE,204.2,317.9,0.000,1,0.0,,41.9
4370.947280,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.85,24.23,PISTA,OK,0,522.0,522.0,295.9,763.6,674.6,1,1.000,298.0,1,0.945,680.5,1,1.000,0.830,2,2,1,VERDE,205.4,311.0,0.000,1,0.0,,73.3
4371.048452,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.86,24.14,PISTA,OK,0,506.0,506.0,292.7,765.6,677.0,1,1.000,286.5,1,0.945,683.5,1,1.000,0.817,2,2,1,VERDE,204.8,303.4,0.000,1,0.0,,41.3
4371.147214,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.57,24.02,PISTA,OK,0,503.2,503.2,288.8,768.7,684.8,1,1.000,283.5,1,0.918,686.0,1,1.000,0.832,2,2,1,VERDE,202.7,296.4,0.000,1,0.0,,73.7
4371.248065,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.50,24.00,PISTA,OK,0,496.0,496.0,284.7,771.6,685.2,1,1.000,280.0,1,0.945,691.5,1,1.000,0.827,2,2,1,VERDE,201.8,290.0,0.000,1,0.0,,41.2
4371.346240,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,21,-4.91,23.91,PISTA,OK,0,485.5,485.5,280.7,775.9,690.1,1,1.000,280.0,1,0.890,693.5,1,1.000,0.849,2,2,1,VERDE,203.2,281.5,0.000,1,0.0,,72.7
4371.449233,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,21,-0.91,23.80,PISTA,OK,0,482.8,482.8,277.6,780.1,694.6,1,1.000,275.0,1,0.890,696.5,1,1.000,0.861,2,2,1,VERDE,201.8,274.2,0.000,1,0.0,,42.4
4371.547700,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,0.11,23.69,PISTA,OK,0,751.5,1408.2,273.3,781.6,695.5,1,0.972,273.0,1,0.877,699.2,1,0.986,0.849,2,2,1,VERDE,201.1,267.6,0.000,1,8.3,,76.1
4371.647484,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,0.16,23.60,PISTA,OK,0,744.5,745.0,270.1,781.6,701.6,1,0.972,266.5,1,0.890,702.0,1,0.986,0.824,2,2,1,VERDE,199.6,260.9,0.000,1,17.9,,41.9
4371.746838,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,0.24,23.56,PISTA,OK,0,736.5,737.0,266.1,786.7,706.9,1,1.000,265.2,1,0.890,706.0,1,1.000,0.846,2,2,1,VERDE,202.8,255.2,0.000,1,27.4,,75.1
4371.847340,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,0.35,23.45,PISTA,OK,0,728.5,729.0,261.8,789.9,709.0,1,1.000,258.5,1,0.918,711.5,1,1.000,0.835,2,2,1,VERDE,196.9,249.1,0.000,1,37.0,,40.4
4371.946229,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.41,23.39,PISTA,OK,0,719.0,719.0,258.2,793.3,715.9,1,1.000,258.5,1,0.890,714.5,1,1.000,0.840,2,2,1,VERDE,199.7,237.5,0.000,1,46.5,,70.8
4372.048131,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.51,23.29,PISTA,OK,0,708.5,713.0,253.8,796.8,720.9,1,1.000,251.5,1,0.890,718.0,1,1.000,0.833,2,2,1,VERDE,198.9,228.9,0.000,1,55.9,,40.0
4372.147506,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.61,23.19,PISTA,OK,0,701.5,701.5,249.9,801.4,720.9,1,1.000,244.0,1,0.890,722.0,1,1.000,0.860,2,2,1,VERDE,197.6,220.4,0.000,1,65.0,,75.6
4372.246794,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.64,23.16,PISTA,OK,0,694.0,694.5,246.0,804.4,727.0,1,1.000,248.0,1,0.849,725.5,1,1.000,0.860,2,2,1,VERDE,201.4,213.4,0.000,1,74.2,,40.8
4372.346657,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.70,23.10,PISTA,OK,0,685.5,685.5,242.8,808.6,729.7,1,1.000,243.5,1,0.849,729.0,1,1.000,0.872,2,2,1,VERDE,196.0,206.5,0.000,1,83.4,,73.8
4372.446876,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.80,23.00,PISTA,OK,0,675.0,678.5,238.3,812.3,734.0,1,1.000,236.5,1,0.808,732.0,1,1.000,0.890,2,2,1,VERDE,199.8,198.3,0.000,1,92.6,,39.5
4372.546663,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.85,22.95,PISTA,OK,0,669.0,669.5,234.5,816.3,733.1,1,0.972,234.0,1,0.836,735.0,1,1.000,0.883,2,2,1,VERDE,199.4,191.3,0.000,1,101.8,,74.3
4372.646555,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.88,22.92,PISTA,OK,0,661.5,662.5,231.0,819.9,735.2,1,0.972,231.0,1,0.877,738.5,1,1.000,0.880,2,2,1,VERDE,198.2,185.0,0.000,1,111.0,,40.6
4372.745396,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,0.47,22.88,PISTA,OK,0,653.0,654.0,227.7,823.9,747.1,1,1.000,227.5,1,0.836,742.0,1,1.000,0.884,2,2,1,VERDE,195.8,178.3,0.000,1,120.1,,74.3
4372.846028,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-0.17,22.82,PISTA,OK,0,644.5,644.5,224.2,827.1,749.5,1,1.000,223.5,1,0.890,746.0,1,1.000,0.880,2,2,1,VERDE,194.8,171.3,0.000,1,129.3,,37.9
4372.946032,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-0.89,22.76,PISTA,OK,0,636.0,1292.0,220.4,831.0,747.9,1,0.972,220.0,1,0.808,748.5,1,1.000,0.891,3,2,1,VERDE,196.2,161.9,0.000,1,138.5,,73.4
4373.045814,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-1.64,22.71,PISTA,OK,0,628.0,628.5,216.4,833.4,752.4,1,1.000,216.0,1,0.767,751.5,1,1.000,0.879,3,2,1,VERDE,195.7,154.7,0.000,1,147.7,,40.8
4373.143674,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-2.34,22.64,PISTA,OK,0,621.0,622.5,212.7,836.5,755.3,1,1.000,213.0,1,0.822,755.0,1,1.000,0.846,3,2,1,VERDE,195.5,146.0,0.098,1,156.7,,72.6
4373.243780,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-3.01,22.60,PISTA,OK,0,612.0,1265.5,209.2,841.0,762.6,1,0.972,205.5,1,0.781,759.0,1,1.000,0.868,3,3,1,VERDE,195.4,136.9,0.198,1,165.9,,106.0
4373.344738,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-3.62,22.54,PISTA,OK,0,601.5,1260.5,205.9,837.3,768.0,1,0.972,201.0,1,0.795,761.0,1,0.986,0.777,3,3,1,VERDE,195.3,127.8,0.299,1,175.2,,73.5
4373.445206,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-4.19,22.43,PISTA,OK,0,594.0,1253.5,202.7,800.5,771.2,1,1.000,203.0,1,0.795,766.5,1,1.000,0.438,3,3,1,VERDE,195.0,119.4,0.399,1,184.0,,39.4
4373.543548,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-4.72,22.31,PISTA,OK,0,587.5,588.0,199.6,800.7,770.4,1,0.972,199.0,1,0.712,768.2,1,1.000,0.422,3,3,1,VERDE,195.0,119.4,0.399,0,192.7,,72.4
4373.645701,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-5.45,22.25,PISTA,OK,0,580.0,1236.0,195.9,805.0,781.5,1,1.000,197.0,1,0.644,772.5,1,1.000,0.431,3,3,1,VERDE,195.0,119.4,0.399,0,201.7,,40.5
4373.742926,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-5.98,22.18,PISTA,OK,0,572.5,1230.5,193.1,814.4,778.2,1,1.000,195.0,1,0.712,777.0,1,1.000,0.474,3,3,1,VERDE,195.0,119.4,0.399,0,210.2,,69.9
4373.843055,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-6.62,22.09,PISTA,OK,0,563.0,1220.0,189.7,811.0,787.6,1,0.972,186.8,1,0.753,778.0,1,1.000,0.441,3,3,1,VERDE,195.0,119.4,0.399,0,219.0,,106.0
4373.942224,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-7.43,21.98,PISTA,OK,0,556.0,1214.5,185.5,831.5,788.2,1,0.944,188.5,1,0.630,781.5,1,1.000,0.605,3,3,1,VERDE,195.0,119.4,0.399,0,227.8,,70.3
4374.043060,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-7.78,21.86,PISTA,OK,0,548.0,1204.5,183.5,834.9,793.8,1,0.972,181.0,1,0.753,785.5,1,1.000,0.583,3,3,1,VERDE,195.0,119.4,0.399,0,236.6,,106.1
4374.142972,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-8.36,21.78,PISTA,OK,0,539.0,1197.0,180.5,840.9,789.3,1,0.972,180.0,1,0.630,787.8,1,1.000,0.642,3,3,1,VERDE,195.0,119.4,0.399,0,245.4,,72.1
4374.243819,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-8.93,21.45,PISTA,OK,0,530.0,1191.0,177.0,836.9,579.1,1,0.972,175.0,1,0.712,791.5,1,1.000,0.585,3,3,1,VERDE,195.0,119.4,0.399,0,254.3,,39.6
4374.342158,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-9.25,21.07,PISTA,OK,0,523.0,1181.5,174.7,833.5,623.0,1,0.972,175.0,1,0.726,793.5,1,1.000,0.568,2,2,1,VERDE,195.0,119.4,0.399,0,263.0,,69.8
4374.442117,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-9.63,20.68,PISTA,OK,0,514.0,1169.5,172.1,827.3,568.5,1,0.944,165.5,1,0.616,796.5,1,1.000,0.485,2,2,1,VERDE,195.0,119.4,0.399,0,271.8,,105.1
4374.545223,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,22,-10.00,20.18,PISTA,OK,0,502.5,1162.0,169.5,857.4,597.7,1,0.944,167.5,1,0.712,795.8,1,1.000,0.765,2,2,1,VERDE,195.0,119.4,0.399,0,280.8,,73.1
4374.643153,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,21,-10.58,19.91,PISTA,OK,0,492.0,1152.0,166.4,861.3,513.2,1,0.972,164.0,1,0.740,801.0,1,1.000,0.802,2,2,1,VERDE,195.0,119.4,0.399,0,289.5,,37.8
4374.742485,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,21,-10.85,19.36,PISTA,OK,0,483.0,519.2,164.3,850.7,524.0,1,0.889,163.5,1,0.630,802.5,1,1.000,0.732,3,2,1,VERDE,195.0,119.4,0.399,0,297.8,,72.0
4374.844330,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,21,-11.36,18.80,PISTA,OK,0,478.0,522.0,161.3,854.3,564.8,1,0.889,159.0,1,0.699,805.5,1,1.000,0.791,3,2,1,VERDE,195.0,119.4,0.399,0,306.4,,107.4
4374.941770,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,21,-11.46,18.14,PISTA,OK,0,469.5,1125.5,159.9,850.8,851.9,1,0.778,155.0,1,0.562,805.5,1,0.986,0.727,3,2,1,VERDE,195.0,119.4,0.399,0,314.5,,69.6
4375.041767,RECENTER,reincorporacion tras 323 mm de sobrepaso estimado,21,-15.46,17.75,PISTA,OK,0,461.5,1114.0,158.1,849.1,478.4,1,0.861,160.5,1,0.575,807.5,1,1.000,0.748,3,2,1,VERDE,195.0,119.4,0.399,0,322.9,,36.7
4375.141019,RECENTER,reincorporando por posicion lateral,21,-19.46,17.10,PISTA,OK,0,455.0,1106.0,156.1,845.1,421.0,1,0.833,154.0,1,0.644,206.5,1,1.000,0.718,3,2,1,VERDE,195.0,119.4,0.399,0,322.9,,70.5
4375.240986,RECENTER,reincorporando por posicion lateral,21,-20.00,16.67,PISTA,OK,0,447.5,1097.0,153.9,845.4,426.1,1,0.833,150.2,1,0.630,194.0,1,0.986,0.738,3,2,1,VERDE,195.0,119.4,0.399,0,322.9,,104.2
4375.340204,RECENTER,reincorporando por posicion lateral,21,-20.00,15.56,PISTA,OK,0,443.0,1091.5,152.8,844.4,394.4,1,0.806,148.8,1,0.575,180.0,1,0.959,0.759,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,66.7
4375.440730,RECENTER,reincorporando por posicion lateral,21,-20.00,14.86,PISTA,OK,0,436.0,1079.5,153.3,840.5,379.7,1,0.806,148.5,1,0.658,171.0,1,0.986,0.753,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,104.6
4375.539854,RECENTER,reincorporando por posicion lateral,21,-20.00,13.52,PISTA,OK,0,429.0,1072.0,152.8,838.4,368.1,1,0.778,150.5,1,0.562,165.0,1,0.959,0.792,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,65.3
4375.639786,RECENTER,reincorporando por posicion lateral,21,-20.00,12.20,PISTA,OK,0,427.0,1063.0,150.2,833.7,353.2,1,0.722,150.0,1,0.548,159.0,1,0.959,0.777,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,102.7
4375.740732,RECENTER,reincorporando por posicion lateral,25,-16.00,10.74,PISTA,OK,0,1055.0,1055.0,142.5,842.5,370.2,1,0.583,149.5,1,0.562,157.0,1,0.945,0.218,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,69.4
4375.840490,RECENTER,reincorporando por posicion lateral,25,-12.00,9.15,PISTA,OK,0,1046.5,1046.5,138.1,839.3,308.4,1,0.722,150.0,1,0.644,153.5,1,0.986,0.218,4,2,1,VERDE,195.0,119.4,0.399,0,322.9,,104.0
4375.939876,RECENTER,reincorporando por posicion lateral,25,-8.00,8.32,PISTA,OK,0,1038.5,1038.5,150.2,834.7,281.8,1,0.667,149.0,1,0.699,149.0,1,0.918,0.219,3,1,1,VERDE,195.0,119.4,0.399,0,322.9,,68.5
4376.040117,RECENTER,reincorporando por posicion lateral,25,-4.00,6.50,PISTA,OK,0,1026.0,1026.0,162.6,829.8,290.2,1,0.583,153.5,1,0.712,145.5,1,0.945,0.219,3,1,1,VERDE,195.0,119.4,0.399,0,322.9,,104.3
