t,estado,razon,velocidad,angulo,heading,color_piso,watchdog_pico,esquinas,frontal,frontal_muro,izquierda,derecha,trasera,trasera_valida,cobertura_trasera,trasera_izquierda,trasera_izquierda_valida,cobertura_trasera_izquierda,trasera_derecha,trasera_derecha_valida,cobertura_trasera_derecha,calidad_pared,tracks,tracks_confirmados,track_activo_id,track_activo_color,track_activo_x,track_activo_y,track_activo_edad,track_activo_observado,distancia_sobrepaso,hueco_confianza,vision_edad_ms
2209.230912,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,15.35,6.11,PISTA,OK,0,636.5,636.5,392.5,573.2,230.7,1,0.972,388.5,1,0.959,244.0,1,0.986,0.930,1,1,1,VERDE,4.6,635.1,0.105,1,0.0,,80.2
2209.334102,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,14.11,7.51,PISTA,OK,0,634.5,1677.5,424.8,579.4,239.2,1,0.972,384.0,1,0.973,251.5,1,0.986,0.213,1,1,1,VERDE,19.2,635.6,0.000,1,0.0,,53.0
2209.439645,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,12.97,9.04,PISTA,OK,0,628.0,1251.0,381.2,586.2,250.6,1,1.000,380.0,1,0.973,264.5,1,1.000,0.817,1,1,1,VERDE,34.4,627.8,0.000,1,0.0,,82.1
2209.542726,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,11.49,10.60,PISTA,OK,0,620.5,1244.0,411.0,593.3,260.1,1,0.972,375.5,1,0.986,273.5,1,0.986,0.216,1,1,1,VERDE,53.1,619.4,0.000,1,0.0,,63.1
2209.645727,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,9.54,12.12,PISTA,OK,0,614.0,1238.0,409.7,601.6,272.0,1,0.972,371.0,1,0.973,286.0,1,0.986,0.215,1,1,1,VERDE,76.2,611.5,0.000,1,0.0,,86.1
2209.746402,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,8.03,12.76,PISTA,OK,0,606.5,1232.0,405.3,609.4,282.0,1,0.972,369.0,1,0.986,296.5,1,0.986,0.216,1,1,1,VERDE,94.2,601.0,0.000,1,0.0,,68.0
2209.847677,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,6.30,14.13,PISTA,OK,0,599.5,1225.0,399.8,618.1,295.3,1,0.972,366.0,1,0.986,310.5,1,0.986,0.216,2,1,1,VERDE,113.8,590.8,0.000,1,0.0,,102.8
2209.948931,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,4.80,15.57,PISTA,OK,0,592.5,1216.5,395.8,628.2,307.2,1,0.944,362.0,1,0.959,323.0,1,0.973,0.218,2,1,1,VERDE,130.3,579.9,0.000,1,0.0,,69.2
2210.049062,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,3.42,16.84,PISTA,OK,0,1210.5,1210.5,391.1,637.2,655.3,1,0.972,360.2,1,0.986,596.2,1,0.986,0.219,2,1,1,VERDE,145.0,569.4,0.000,1,0.0,,104.2
2210.147994,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,1.68,17.99,PISTA,OK,0,1205.0,1205.0,388.0,645.5,645.9,1,0.972,357.8,1,0.959,601.5,1,0.986,0.219,2,1,1,VERDE,162.6,558.9,0.000,1,0.0,,67.8
2210.247836,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,0.91,18.46,PISTA,OK,0,1202.0,1202.0,383.8,655.8,647.1,1,1.000,354.5,1,0.973,608.0,1,1.000,0.220,2,1,1,VERDE,170.3,548.4,0.000,1,0.0,,101.6
2210.345386,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-0.83,19.45,PISTA,OK,0,709.0,709.0,382.0,666.0,642.2,1,1.000,349.5,1,1.000,612.0,1,1.000,0.218,3,1,1,VERDE,186.7,534.7,0.000,1,0.0,,63.9
2210.445111,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-1.76,20.08,PISTA,OK,0,690.0,690.0,376.6,673.8,636.5,1,1.000,345.0,1,1.000,617.5,1,1.000,0.219,3,2,1,VERDE,195.0,522.4,0.000,1,0.0,,85.5
2210.544463,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-2.41,20.62,PISTA,OK,0,695.5,695.5,369.7,681.3,643.0,1,1.000,342.0,1,0.973,621.5,1,1.000,0.213,3,2,1,VERDE,200.6,511.9,0.000,1,0.0,,65.7
2210.642012,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-2.73,20.93,PISTA,OK,0,669.0,669.0,365.5,685.6,649.4,1,1.000,339.0,1,0.986,625.0,1,1.000,0.209,3,2,1,VERDE,202.9,501.3,0.000,1,0.0,,83.2
2210.741716,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.38,21.04,PISTA,OK,0,647.5,647.5,361.8,693.8,652.0,1,1.000,332.0,1,0.959,629.5,1,1.000,0.223,3,2,1,VERDE,208.0,492.0,0.000,1,0.0,,62.2
2210.840542,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.48,21.18,PISTA,OK,0,664.0,664.0,355.6,698.0,649.2,1,1.000,331.5,1,0.973,633.5,1,1.000,0.224,3,2,1,VERDE,208.5,484.5,0.000,1,0.0,,82.1
2210.938136,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.87,21.29,PISTA,OK,0,640.0,640.0,344.0,701.7,654.9,1,1.000,328.8,1,0.973,637.5,1,1.000,0.361,3,2,1,VERDE,211.2,475.6,0.000,1,0.0,,58.5
2211.037993,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.74,21.32,PISTA,OK,0,627.0,627.0,340.2,706.5,662.3,1,1.000,325.0,1,0.959,640.0,1,1.000,0.397,3,2,1,VERDE,209.6,467.7,0.000,1,0.0,,79.8
2211.137559,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.84,21.34,PISTA,OK,0,617.0,617.0,340.3,709.6,657.8,1,1.000,322.0,1,0.986,642.8,1,1.000,0.225,3,2,1,VERDE,209.7,457.9,0.000,1,0.0,,57.8
2211.236384,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-4.09,21.30,PISTA,OK,0,630.0,630.0,335.1,713.6,668.8,1,1.000,320.5,1,0.959,646.0,1,1.000,0.279,3,2,1,VERDE,211.2,450.6,0.000,1,0.0,,77.2
2211.336817,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,23,-3.84,21.27,PISTA,OK,0,612.5,612.5,333.8,716.9,666.4,1,0.972,315.0,1,0.959,650.5,1,0.986,0.227,2,2,1,VERDE,208.7,442.7,0.000,1,0.0,,56.5
2211.437290,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.11,21.27,PISTA,OK,0,594.0,594.0,323.4,720.3,673.8,1,1.000,310.0,1,0.959,652.5,1,1.000,0.454,2,2,1,VERDE,210.1,433.4,0.000,1,0.0,,81.0
2211.537323,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.24,21.21,PISTA,OK,0,582.5,582.5,319.9,724.4,670.9,1,0.972,307.0,1,0.973,656.2,1,0.986,0.458,2,2,1,VERDE,210.6,426.2,0.000,1,0.0,,57.4
2211.637912,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.36,21.17,PISTA,OK,0,587.5,587.5,314.3,727.4,682.8,1,1.000,304.0,1,0.973,659.5,1,1.000,0.480,2,2,1,VERDE,210.9,419.1,0.000,1,0.0,,80.8
2211.737816,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.21,21.15,PISTA,OK,0,579.0,579.0,310.4,731.1,679.5,1,1.000,302.5,1,0.959,663.5,1,1.000,0.516,2,2,1,VERDE,209.3,411.9,0.000,1,0.0,,58.7
2211.838413,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.24,21.12,PISTA,OK,0,575.5,575.5,307.6,734.8,683.6,1,0.972,297.0,1,0.945,666.0,1,0.986,0.507,2,2,1,VERDE,208.9,403.9,0.000,1,0.0,,80.8
2211.937951,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.84,21.04,PISTA,OK,0,570.5,570.5,298.3,737.6,690.1,1,1.000,293.5,1,0.945,668.0,1,1.000,0.848,2,2,1,VERDE,212.4,394.6,0.000,1,0.0,,56.8
2212.039455,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.36,20.98,PISTA,OK,0,570.0,570.0,294.7,741.1,694.6,1,1.000,288.0,1,0.918,672.0,1,1.000,0.853,2,2,1,VERDE,208.6,389.1,0.000,1,0.0,,82.1
2212.139178,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.63,20.93,PISTA,OK,0,569.8,569.8,290.6,743.7,697.1,1,1.000,287.0,1,0.904,676.5,1,1.000,0.859,2,2,1,VERDE,209.8,380.8,0.000,1,0.0,,59.6
2212.239250,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.63,20.85,PISTA,OK,0,568.0,568.0,288.1,747.1,700.6,1,0.972,282.0,1,0.945,678.8,1,0.986,0.879,2,2,1,VERDE,209.2,372.9,0.000,1,0.0,,74.7
2212.338316,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.62,20.72,PISTA,OK,0,550.0,550.0,284.2,749.3,705.9,1,1.000,279.5,1,0.904,680.8,1,1.000,0.873,2,2,1,VERDE,208.5,364.6,0.000,1,0.0,,58.5
2212.438720,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.40,20.63,PISTA,OK,0,547.0,547.0,281.2,752.1,703.2,1,1.000,276.5,1,0.877,684.0,1,1.000,0.875,2,2,1,VERDE,206.6,358.6,0.000,1,0.0,,81.2
2212.539152,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.48,20.53,PISTA,OK,0,534.5,534.5,278.1,754.0,712.3,1,1.000,272.8,1,0.904,687.0,1,1.000,0.865,2,2,1,VERDE,206.4,350.6,0.000,1,0.0,,57.8
2212.639437,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.47,20.46,PISTA,OK,0,999.0,1459.5,275.1,757.2,715.5,1,1.000,271.0,1,0.918,691.5,1,1.000,0.870,2,2,1,VERDE,205.8,343.1,0.000,1,0.0,,80.3
2212.737009,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,22,-4.40,20.32,PISTA,OK,0,536.0,536.0,272.0,758.5,718.8,1,0.972,268.5,1,0.904,694.5,1,0.986,0.864,2,2,1,VERDE,204.9,336.4,0.000,1,0.0,,56.8
2212.837109,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.17,20.19,PISTA,OK,0,984.0,1442.5,268.5,761.5,719.2,1,1.000,265.5,1,0.918,697.0,1,1.000,0.860,2,2,1,VERDE,202.9,328.5,0.000,1,0.0,,79.9
2212.937827,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.60,20.05,PISTA,OK,0,976.0,1437.0,265.1,763.7,728.6,1,1.000,262.0,1,0.918,697.8,1,1.000,0.863,2,2,1,VERDE,204.6,318.8,0.000,1,0.0,,53.8
2213.039394,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.23,19.97,PISTA,OK,0,967.0,1427.5,260.9,766.5,726.6,1,1.000,255.5,1,0.863,702.5,1,1.000,0.856,2,2,1,VERDE,202.1,311.9,0.000,1,0.0,,80.3
2213.135614,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.08,19.82,PISTA,OK,0,956.0,1419.5,257.6,769.4,727.0,1,0.972,258.0,1,0.904,705.0,1,0.986,0.849,2,2,1,VERDE,200.6,303.1,0.000,1,0.0,,58.4
2213.235896,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.08,19.66,PISTA,OK,0,949.0,1406.5,254.0,772.5,737.2,1,1.000,252.5,1,0.877,710.5,1,1.000,0.860,2,2,1,VERDE,200.0,294.6,0.000,1,0.0,,79.4
2213.336332,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 1,25,-4.20,19.43,PISTA,OK,0,938.0,1397.5,250.3,774.9,739.3,1,1.000,246.5,1,0.877,714.0,1,1.000,0.846,2,2,1,VERDE,200.0,285.7,0.000,1,0.0,,55.9
2213.434656,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,-0.20,19.26,PISTA,OK,0,929.5,1392.0,246.1,776.8,744.6,1,0.972,244.0,1,0.863,716.0,1,1.000,0.823,2,2,1,VERDE,198.8,276.4,0.000,1,0.0,,78.5
2213.535359,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,0.10,19.16,PISTA,OK,0,920.5,1381.5,242.9,780.4,754.4,1,1.000,237.5,1,0.849,718.5,1,1.000,0.851,2,2,1,VERDE,201.5,269.7,0.000,1,10.1,,56.3
2213.635344,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,0.25,19.01,PISTA,OK,0,910.0,1371.5,239.4,781.7,752.4,1,0.972,237.0,1,0.877,722.5,1,1.000,0.834,2,2,1,VERDE,196.6,260.9,0.000,1,20.1,,80.3
2213.734731,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,0.32,18.94,PISTA,OK,0,902.5,1361.0,235.7,784.4,767.1,1,0.972,231.5,1,0.836,726.0,1,1.000,0.831,2,2,1,VERDE,194.8,252.2,0.000,1,30.0,,53.7
2213.834163,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,0.38,18.82,PISTA,OK,0,893.5,1352.0,232.8,788.2,765.9,1,1.000,232.5,1,0.877,729.5,1,1.000,0.844,2,2,1,VERDE,196.0,245.5,0.000,1,40.0,,80.2
2213.933494,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,0.43,18.77,PISTA,OK,0,884.0,1344.0,229.7,791.0,770.0,1,0.972,224.5,1,0.808,732.5,1,1.000,0.831,2,2,1,VERDE,195.2,239.0,0.000,1,49.9,,49.9
2214.033768,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,-0.21,18.66,PISTA,OK,0,875.0,1335.0,225.9,793.3,774.3,1,1.000,224.0,1,0.890,736.0,1,1.000,0.836,2,2,1,VERDE,196.7,229.5,0.000,1,59.9,,79.4
2214.132607,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,-0.72,18.56,PISTA,OK,0,867.0,1325.5,222.8,797.1,782.3,1,0.972,218.0,1,0.767,738.5,1,1.000,0.857,2,2,1,VERDE,191.3,218.1,0.000,1,69.8,,53.0
2214.233342,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,-1.17,18.44,PISTA,OK,0,857.5,1318.0,220.0,801.0,784.3,1,0.917,220.5,1,0.822,743.0,1,0.986,0.856,2,2,1,VERDE,194.1,212.7,0.000,1,79.9,,80.1
2214.333764,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,25,-1.99,18.40,PISTA,OK,0,849.5,1308.5,215.7,804.0,797.0,1,0.917,218.5,1,0.767,745.0,1,0.986,0.849,2,2,1,VERDE,194.1,202.1,0.000,1,89.9,,54.1
2214.433966,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-2.55,18.30,PISTA,OK,0,839.0,1298.0,212.4,807.4,783.7,1,0.917,209.5,1,0.822,748.5,1,1.000,0.863,2,2,1,VERDE,192.0,196.1,0.000,1,99.9,,79.4
2214.533744,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-3.22,18.17,PISTA,OK,0,827.5,1286.5,208.5,810.8,792.5,1,0.889,206.0,1,0.767,751.2,1,0.986,0.855,2,2,1,VERDE,189.2,187.9,0.000,1,109.5,,55.6
2214.635372,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-3.51,18.03,PISTA,OK,0,818.5,1277.5,206.6,812.6,795.4,1,0.944,204.5,1,0.767,751.8,1,1.000,0.860,2,2,1,VERDE,188.8,178.8,0.000,1,119.3,,83.2
2214.734915,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-4.14,17.97,PISTA,OK,0,808.5,1271.0,203.2,814.6,568.1,1,0.917,202.8,1,0.726,756.8,1,0.986,0.840,2,2,1,VERDE,188.6,169.5,0.100,1,128.8,,57.6
2214.836136,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-4.87,17.85,PISTA,OK,0,802.0,1260.0,199.2,819.2,565.2,1,1.000,199.0,1,0.795,760.0,1,1.000,0.857,2,2,1,VERDE,189.1,160.9,0.000,1,138.5,,80.6
2214.936106,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-5.28,17.72,PISTA,OK,0,790.5,1253.5,196.8,821.7,581.6,1,0.889,194.0,1,0.671,763.0,1,0.986,0.859,2,2,1,VERDE,188.8,152.5,0.000,1,148.1,,57.8
2215.037901,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-5.66,17.60,PISTA,OK,0,782.5,1243.5,194.5,822.2,541.5,1,0.944,194.0,1,0.767,766.5,1,0.986,0.834,2,2,1,VERDE,188.5,143.1,0.102,1,157.9,,83.4
2215.135936,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-6.19,17.55,PISTA,OK,0,773.0,1237.0,191.8,817.7,543.1,1,0.944,189.5,1,0.753,769.5,1,1.000,0.756,2,2,1,VERDE,188.3,133.8,0.200,1,167.3,,58.1
2215.237057,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-6.61,17.39,PISTA,OK,0,764.5,1225.0,189.3,819.8,591.3,1,0.889,184.5,1,0.726,773.0,1,1.000,0.741,2,2,1,VERDE,188.0,124.7,0.301,1,177.0,,81.3
2215.336723,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-7.24,17.24,PISTA,OK,0,749.5,749.5,185.8,825.0,509.1,1,0.944,182.5,1,0.712,776.0,1,1.000,0.762,2,2,1,VERDE,187.6,115.6,0.401,1,186.6,,58.4
2215.434887,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-7.56,16.97,PISTA,OK,0,744.0,744.0,183.6,813.7,496.4,1,0.917,181.2,1,0.726,778.2,1,0.986,0.680,2,2,1,VERDE,187.6,115.6,0.401,0,196.0,,80.4
2215.535473,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,24,-7.93,16.64,PISTA,OK,0,734.5,734.5,181.0,817.5,532.7,1,0.917,180.2,1,0.685,779.0,1,1.000,0.693,2,2,1,VERDE,187.6,115.6,0.401,0,205.7,,54.8
2215.633659,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-8.44,16.45,PISTA,OK,0,724.0,724.0,178.2,820.8,487.4,1,0.889,175.5,1,0.671,782.2,1,1.000,0.699,2,2,1,VERDE,187.6,115.6,0.401,0,215.1,,79.8
2215.732841,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-8.70,16.05,PISTA,OK,0,715.0,1180.0,176.1,825.2,478.4,1,0.833,173.5,1,0.658,785.0,1,0.986,0.737,3,2,1,VERDE,187.6,115.6,0.401,0,224.2,,55.7
2215.834190,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-9.08,15.58,PISTA,OK,0,703.5,1173.0,173.4,823.4,437.8,1,0.833,173.5,1,0.616,786.2,1,1.000,0.719,3,2,1,VERDE,187.6,115.6,0.401,0,233.6,,81.0
2215.931502,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-9.45,15.33,PISTA,OK,0,695.5,701.0,171.3,819.8,465.5,1,0.861,169.5,1,0.616,789.0,1,0.986,0.723,3,2,1,VERDE,187.6,115.6,0.401,0,242.5,,49.6
2216.032525,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-9.65,14.86,PISTA,OK,0,686.0,693.5,169.5,822.6,464.6,1,0.806,168.0,1,0.712,789.5,1,0.973,0.710,3,2,1,VERDE,187.6,115.6,0.401,0,251.8,,78.1
2216.130300,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-9.85,14.33,PISTA,OK,0,678.0,689.5,167.7,822.0,397.7,1,0.833,167.0,1,0.630,793.2,1,1.000,0.720,3,2,1,VERDE,187.6,115.6,0.401,0,260.8,,51.9
2216.230761,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.02,13.80,PISTA,OK,0,669.5,1135.5,166.1,822.0,383.8,1,0.806,162.5,1,0.712,794.5,1,0.986,0.720,2,1,1,VERDE,187.6,115.6,0.401,0,270.0,,82.0
2216.329721,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.00,13.15,PISTA,OK,0,660.5,1127.0,165.2,822.5,388.7,1,0.750,162.0,1,0.699,794.8,1,0.986,0.740,2,1,1,VERDE,187.6,115.6,0.401,0,279.1,,49.7
2216.431355,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.26,12.54,PISTA,OK,0,653.5,1118.0,163.3,828.7,366.2,1,0.750,161.5,1,0.658,795.5,1,0.973,0.832,2,1,1,VERDE,187.6,115.6,0.401,0,288.5,,82.0
2216.530732,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.48,12.23,PISTA,OK,0,647.0,1108.5,162.0,817.2,439.7,1,0.667,159.0,1,0.644,796.8,1,0.959,0.708,3,1,1,VERDE,187.6,115.6,0.401,0,297.6,,47.9
2216.630510,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.56,11.59,PISTA,OK,0,637.0,1100.5,160.8,815.1,349.4,1,0.778,158.0,1,0.712,796.5,1,0.973,0.723,3,1,1,VERDE,187.6,115.6,0.401,0,306.8,,79.6
2216.730108,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 1,23,-10.75,10.91,PISTA,OK,0,628.0,1091.0,159.2,810.9,341.6,1,0.667,155.5,1,0.644,797.8,1,0.973,0.766,4,1,1,VERDE,187.6,115.6,0.401,0,316.0,,48.3
2216.830369,RECENTER,reincorporacion tras 325 mm de sobrepaso estimado,23,-14.75,10.14,PISTA,OK,0,621.5,1082.5,159.8,829.5,332.4,1,0.639,153.5,1,0.521,798.5,1,0.973,0.828,4,1,1,VERDE,187.6,115.6,0.401,0,325.2,,81.8
2216.931166,RECENTER,reincorporando por posicion lateral,23,-18.75,9.57,PISTA,OK,0,613.0,1075.0,157.6,829.4,323.6,1,0.722,152.5,1,0.699,798.5,1,0.986,0.814,4,1,1,VERDE,187.6,115.6,0.401,0,325.2,,54.4
2217.031769,RECENTER,reincorporando por posicion lateral,22,-14.75,8.93,PISTA,OK,0,604.5,1065.5,135.1,829.4,343.4,1,0.611,153.0,1,0.548,166.5,1,0.945,0.218,4,1,1,VERDE,187.6,115.6,0.401,0,325.2,,81.8
2217.131487,RECENTER,reincorporando por posicion lateral,22,-10.75,8.23,PISTA,OK,0,597.5,1055.0,153.1,828.7,330.8,1,0.611,152.5,1,0.589,151.5,1,0.959,0.219,3,0,1,VERDE,187.6,115.6,0.401,0,325.2,,54.6
2217.232124,RECENTER,reincorporando por posicion lateral,25,-6.75,6.77,PISTA,OK,0,1047.5,1047.5,150.6,825.1,292.8,1,0.694,152.5,1,0.548,148.0,1,0.945,0.220,3,0,1,VERDE,187.6,115.6,0.401,0,325.2,,79.9
2217.332806,RECENTER,reincorporando por posicion lateral,25,-2.75,5.22,PISTA,OK,0,1036.0,1039.0,157.3,823.0,280.6,1,0.694,155.2,1,0.712,142.0,1,0.932,0.218,3,0,1,VERDE,187.6,115.6,0.401,0,325.2,,56.8
2217.433053,RECENTER,reincorporando por posicion lateral,25,-1.77,3.45,PISTA,OK,0,1024.0,1032.0,171.7,818.0,267.0,1,0.750,158.8,1,0.712,136.0,1,0.918,0.218,3,0,1,VERDE,187.6,115.6,0.401,0,325.2,,81.4
