t,estado,razon,velocidad,angulo,heading,color_piso,watchdog_pico,esquinas,frontal,frontal_muro,izquierda,derecha,trasera,trasera_valida,cobertura_trasera,trasera_izquierda,trasera_izquierda_valida,cobertura_trasera_izquierda,trasera_derecha,trasera_derecha_valida,cobertura_trasera_derecha,calidad_pared,tracks,tracks_confirmados,track_activo_id,track_activo_color,track_activo_x,track_activo_y,track_activo_edad,track_activo_observado,distancia_sobrepaso,hueco_confianza,vision_edad_ms
4190.197998,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-11.18,170.39,PISTA,OK,2,2062.5,2062.5,523.1,882.6,804.0,1,1.000,1007.0,1,0.877,874.8,1,1.000,0.216,6,2,27,VERDE,173.9,138.7,0.201,1,170.3,,83.7
4190.297835,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-15.18,168.78,PISTA,OK,2,1094.5,2056.5,138.0,883.5,795.0,1,0.972,1032.5,1,0.849,878.2,1,1.000,0.793,6,2,27,VERDE,169.9,133.5,0.301,1,180.3,,51.1
4190.397882,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-11.18,167.26,PISTA,OK,2,1084.5,2052.0,368.9,885.3,792.3,1,0.972,409.0,1,0.795,880.5,1,1.000,0.208,6,2,27,VERDE,166.3,128.0,0.401,1,190.3,,79.5
4190.495931,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-7.18,165.79,PISTA,OK,2,1076.5,2044.5,228.9,884.8,793.1,1,1.000,274.5,1,0.808,880.8,1,1.000,0.218,6,2,27,VERDE,166.3,128.0,0.401,0,200.1,,51.8
4190.596192,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-3.18,164.11,PISTA,OK,2,1067.0,2047.0,204.9,885.2,791.3,1,1.000,227.0,1,0.740,882.5,1,1.000,0.221,6,2,27,VERDE,166.3,128.0,0.401,0,210.1,,83.0
4190.696851,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,0.82,162.44,PISTA,OK,2,1058.0,1883.5,229.2,888.0,786.0,1,1.000,147.0,1,0.644,889.0,1,1.000,0.217,6,2,27,VERDE,166.3,128.0,0.401,0,220.2,,53.2
4190.795238,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,4.82,161.79,PISTA,OK,2,1050.0,1062.0,291.6,890.7,782.7,1,1.000,147.0,1,0.671,889.5,1,1.000,0.211,6,2,27,VERDE,166.3,128.0,0.401,0,230.0,,81.4
4190.895603,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,0.82,160.76,PISTA,OK,2,1028.5,1028.5,155.8,891.8,785.4,1,0.972,146.5,1,0.603,892.5,1,1.000,0.828,6,2,27,VERDE,166.3,128.0,0.401,0,240.0,,50.5
4190.995458,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-3.18,160.35,PISTA,OK,2,1021.5,1021.5,157.3,891.1,789.7,1,1.000,146.5,1,0.767,895.8,1,1.000,0.695,6,2,27,VERDE,166.3,128.0,0.401,0,250.0,,81.5
4191.093091,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-7.18,160.27,PISTA,OK,2,1016.5,1016.5,160.9,886.8,798.3,1,0.972,147.0,1,0.849,887.5,1,1.000,0.835,6,2,27,VERDE,166.3,128.0,0.401,0,259.8,,49.4
4191.193531,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-6.92,160.27,PISTA,OK,2,1004.0,1004.0,163.1,883.1,806.9,1,0.944,149.2,1,0.932,887.2,1,1.000,0.803,6,2,27,VERDE,166.3,128.0,0.401,0,269.8,,81.6
4191.294211,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-5.43,160.07,NARANJA,OK,2,995.0,995.0,167.2,880.1,815.5,1,0.972,153.5,1,0.986,884.5,1,1.000,0.787,5,1,27,VERDE,166.3,128.0,0.401,0,279.9,,50.2
4191.392668,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-3.56,159.76,NARANJA,OK,2,984.0,984.0,172.2,879.4,821.2,1,1.000,157.0,1,0.932,882.5,1,1.000,0.797,4,1,27,VERDE,166.3,128.0,0.401,0,289.7,,77.5
4191.492109,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-2.20,159.40,PISTA,OK,2,975.0,1593.0,175.6,878.8,828.2,1,0.972,158.5,1,0.959,880.8,1,1.000,0.784,5,1,27,VERDE,166.3,128.0,0.401,0,299.7,,46.7
4191.593205,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,-0.77,159.21,PISTA,OK,2,963.5,981.0,179.4,877.8,831.2,1,1.000,162.0,1,0.932,879.8,1,1.000,0.775,4,2,27,VERDE,166.3,128.0,0.401,0,309.8,,81.8
4191.690999,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 27,25,1.10,158.89,PISTA,OK,2,956.5,973.5,184.1,877.3,836.4,1,1.000,165.0,1,0.932,878.5,1,1.000,0.766,3,2,27,VERDE,166.3,128.0,0.401,0,319.6,,42.7
4191.790944,RECENTER,reincorporacion tras 330 mm de sobrepaso estimado,25,-2.90,158.63,PISTA,OK,2,949.5,971.0,188.1,876.2,841.3,1,0.972,171.0,1,0.973,880.0,1,1.000,0.763,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,78.7
4191.891535,RECENTER,reincorporando por posicion lateral,25,-6.90,158.27,PISTA,OK,2,938.0,1493.5,194.1,873.2,845.4,1,1.000,173.5,1,0.959,872.0,1,1.000,0.664,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,47.3
4191.991581,RECENTER,reincorporando por posicion lateral,25,-10.90,158.13,PISTA,OK,2,930.5,953.0,194.9,867.7,856.8,1,0.972,175.5,1,0.986,131.0,1,0.986,0.783,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,79.9
4192.089177,RECENTER,reincorporando por posicion lateral,25,-14.90,157.95,PISTA,OK,2,919.5,1500.0,200.5,862.5,864.6,1,1.000,178.2,1,0.959,119.5,1,0.986,0.710,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,45.7
4192.190909,RECENTER,reincorporando por posicion lateral,25,-18.90,157.86,PISTA,OK,2,911.0,936.0,203.5,857.8,871.6,1,0.972,181.5,1,0.918,116.0,1,0.959,0.798,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,77.2
4192.290444,RECENTER,reincorporando por posicion lateral,25,-14.90,157.14,PISTA,OK,2,900.0,1471.0,210.0,743.4,878.5,1,0.917,186.5,1,0.932,116.5,1,0.973,0.216,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,47.2
4192.390846,RECENTER,reincorporando por posicion lateral,25,-10.90,155.67,PISTA,OK,2,894.0,1418.0,218.6,743.7,879.0,1,0.972,192.0,1,0.959,110.5,1,0.973,0.215,3,2,27,VERDE,166.3,128.0,0.401,0,329.6,,81.5
4192.492620,RECENTER,reincorporando por posicion lateral,25,-6.90,154.09,PISTA,OK,2,885.5,1366.5,229.0,730.0,877.7,1,1.000,196.2,1,0.973,106.2,1,0.986,0.213,4,2,27,VERDE,166.3,128.0,0.401,0,329.6,,49.6
4192.594379,RECENTER,reincorporando por posicion lateral,25,-2.90,153.30,PISTA,OK,2,875.5,1306.5,242.0,717.2,877.3,1,0.944,205.5,1,0.945,100.5,1,1.000,0.215,4,2,27,VERDE,166.3,128.0,0.401,0,329.6,,82.5
4192.694019,RECENTER,reincorporando por posicion lateral,25,1.10,151.73,PISTA,OK,2,876.5,1240.5,253.7,780.5,193.7,1,1.000,211.5,1,1.000,94.5,1,0.973,0.273,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,50.5
4192.793893,RECENTER,reincorporando por posicion lateral,25,5.10,150.12,PISTA,OK,2,1182.5,1182.5,265.6,790.0,199.8,1,0.944,219.5,1,0.973,90.0,1,0.904,0.246,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,76.6
4192.893105,RECENTER,reincorporando por posicion lateral,25,9.10,149.10,PISTA,OK,2,1158.0,1158.0,275.5,763.6,202.9,1,0.972,226.0,1,0.959,88.5,1,0.986,0.222,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,48.1
4192.992915,RECENTER,reincorporando por posicion lateral,25,13.10,148.67,PISTA,OK,2,1143.0,1143.0,283.1,695.4,205.4,1,0.972,232.0,1,0.973,90.0,1,0.945,0.218,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,79.3
4193.093652,RECENTER,reincorporando por posicion lateral,25,15.61,148.72,PISTA,OK,2,1114.0,1114.0,289.4,693.4,210.1,1,0.944,236.5,1,0.973,91.5,1,0.918,0.217,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,49.2
4193.192047,RECENTER,reincorporando por posicion lateral,25,15.44,149.06,PISTA,OK,2,1122.2,1122.2,291.9,690.6,216.3,1,0.944,241.5,1,0.945,95.8,1,0.945,0.208,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,76.9
4193.291208,RECENTER,reincorporando por posicion lateral,25,15.02,149.90,PISTA,OK,2,1123.5,1123.5,292.1,697.7,216.7,1,1.000,244.5,1,0.973,102.5,1,0.945,0.211,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,47.7
4193.390661,RECENTER,reincorporando por posicion lateral,24,14.49,150.96,PISTA,OK,2,813.0,1139.5,291.7,706.6,225.7,1,1.000,245.0,1,1.000,105.5,1,0.959,0.212,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,79.3
4193.490119,RECENTER,reincorporando por posicion lateral,24,10.49,151.94,PISTA,OK,2,801.5,1154.8,290.5,845.3,229.4,1,0.944,247.0,1,0.973,113.0,1,0.904,0.834,5,1,27,VERDE,166.3,128.0,0.401,0,329.6,,43.0
4193.590417,RECENTER,reincorporando por posicion lateral,24,6.49,153.08,PISTA,OK,2,786.5,1180.0,288.4,836.0,231.4,1,0.944,246.5,1,0.973,121.5,1,0.945,0.867,5,1,27,VERDE,166.3,128.0,0.401,0,329.6,,79.8
4193.689562,RECENTER,reincorporando por posicion lateral,24,2.49,153.60,PISTA,OK,2,779.5,1197.0,286.7,822.6,240.4,1,0.972,248.2,1,0.986,127.5,1,0.945,0.930,5,1,27,VERDE,166.3,128.0,0.401,0,329.6,,39.4
4193.788903,RECENTER,reincorporando por posicion lateral,24,-1.51,154.70,PISTA,OK,2,769.0,1229.0,284.1,810.1,244.2,1,0.917,250.5,1,0.945,134.5,1,0.932,0.941,5,1,27,VERDE,166.3,128.0,0.401,0,329.6,,73.8
4193.888521,RECENTER,reincorporando por posicion lateral,24,-5.51,155.79,PISTA,OK,2,762.0,1275.0,282.2,800.8,246.6,1,0.972,250.0,1,0.973,142.0,1,0.973,0.936,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,45.8
4193.989798,RECENTER,reincorporando por posicion lateral,24,-9.51,156.48,PISTA,OK,2,754.5,1290.5,282.6,793.4,250.3,1,1.000,251.8,1,0.986,148.0,1,1.000,0.926,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,76.1
4194.089496,RECENTER,reincorporando por posicion lateral,24,-13.51,156.70,PISTA,OK,2,745.0,1299.0,285.5,788.1,156.5,1,0.972,253.5,1,0.986,158.0,1,0.986,0.905,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,45.8
4194.189880,RECENTER,reincorporando por posicion lateral,24,-17.51,156.57,PISTA,OK,2,734.5,1303.8,289.6,783.7,157.7,1,1.000,256.8,1,0.986,163.5,1,0.986,0.893,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,79.2
4194.290954,RECENTER,reincorporando por posicion lateral,24,-20.00,156.06,PISTA,OK,2,726.0,1312.5,296.6,781.8,155.2,1,0.889,262.5,1,0.918,168.5,1,0.959,0.876,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,44.0
4194.391521,RECENTER,reincorporando por posicion lateral,23,-20.00,154.50,PISTA,OK,2,717.0,1270.5,304.6,781.2,160.6,1,0.889,266.2,1,0.973,177.5,1,0.973,0.866,4,1,27,VERDE,166.3,128.0,0.401,0,329.6,,76.2
4194.491465,RECENTER,reincorporando por posicion lateral,23,-20.00,153.73,PISTA,OK,2,710.5,1242.0,314.9,782.0,148.9,1,0.917,273.5,1,0.986,180.5,1,0.959,0.847,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,48.9
4194.591683,RECENTER,reincorporando por posicion lateral,23,-20.00,152.14,PISTA,OK,2,706.5,1191.5,326.6,784.0,153.0,1,0.917,280.0,1,0.973,185.0,1,0.973,0.829,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,80.4
4194.693344,RECENTER,reincorporando por posicion lateral,23,-20.00,150.50,PISTA,OK,2,704.0,1126.5,338.6,787.2,154.6,1,0.917,285.5,1,0.973,186.5,1,0.973,0.820,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,47.9
4194.792840,RECENTER,reincorporando por posicion lateral,25,-20.00,149.67,PISTA,OK,2,1103.5,1103.5,351.6,789.4,157.1,1,0.889,293.5,1,0.973,191.8,1,0.973,0.811,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,79.2
4194.892230,RECENTER,reincorporando por posicion lateral,25,-20.00,148.10,PISTA,OK,2,1052.0,1052.0,365.2,794.3,161.6,1,0.944,301.0,1,0.986,196.8,1,0.986,0.763,3,1,27,VERDE,166.3,128.0,0.401,0,329.6,,49.2
4194.993610,RECENTER,reincorporando por posicion lateral,25,-20.00,146.37,PISTA,OK,2,1016.0,1016.0,392.8,797.6,166.3,1,0.972,309.5,1,1.000,202.5,1,0.959,0.370,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,80.2
4195.091233,RECENTER,reincorporando por posicion lateral,25,-20.00,144.69,PISTA,OK,2,971.5,971.5,413.5,800.5,172.0,1,0.917,315.5,1,0.986,207.8,1,0.959,0.307,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,48.5
4195.191094,RECENTER,reincorporando por posicion lateral,25,-20.00,143.80,PISTA,OK,2,933.5,933.5,415.6,800.0,175.7,1,0.972,324.5,1,0.986,214.5,1,1.000,0.633,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,80.3
4195.292174,RECENTER,reincorporando por posicion lateral,25,-20.00,142.12,PISTA,OK,2,905.0,905.0,434.9,795.0,181.9,1,0.972,332.0,1,1.000,217.8,1,0.959,0.544,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,50.7
4195.392136,RECENTER,reincorporando por posicion lateral,25,-19.91,140.42,PISTA,OK,2,876.5,876.5,455.3,794.4,183.9,1,0.972,340.5,1,1.000,222.5,1,0.973,0.420,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,78.5
4195.490991,RECENTER,reincorporando por posicion lateral,25,-17.21,138.59,PISTA,OK,2,850.5,850.5,478.2,796.1,187.0,1,0.944,348.5,1,0.986,228.0,1,0.959,0.304,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,47.8
4195.591016,RECENTER,reincorporando por posicion lateral,24,-13.21,136.88,PISTA,OK,2,821.0,821.0,500.4,796.1,192.9,1,0.972,355.0,1,1.000,233.0,1,0.959,0.227,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,81.0
4195.690436,RECENTER,reincorporando por posicion lateral,24,-9.21,136.04,PISTA,OK,2,788.5,788.5,521.7,786.7,195.4,1,0.944,363.0,1,1.000,237.5,1,0.945,0.209,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,46.8
4195.790068,RECENTER,reincorporando por posicion lateral,24,-5.21,133.34,PISTA,OK,2,759.5,759.5,550.5,794.1,200.7,1,0.972,369.0,1,0.986,240.0,1,0.945,0.206,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,77.1
4195.889469,RECENTER,reincorporando por posicion lateral,24,-9.21,132.45,PISTA,OK,2,728.0,728.0,538.2,791.4,204.0,1,0.944,375.5,1,1.000,243.8,1,0.945,0.335,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,47.3
4195.989202,RECENTER,reincorporando por posicion lateral,23,-5.21,130.91,PISTA,OK,2,707.0,707.0,584.6,798.2,208.5,1,0.972,383.0,1,1.000,248.0,1,0.973,0.198,2,1,27,VERDE,166.3,128.0,0.401,0,329.6,,81.2
4196.088925,CRUISE,reincorporacion verificada,23,-1.21,129.72,PISTA,OK,2,689.0,689.0,596.2,788.4,212.6,1,0.944,387.8,1,0.986,254.8,1,0.932,0.195,2,1,,,,,,0,329.6,,46.9
4196.188740,CRUISE,crucero centrado por paredes,23,2.79,129.08,PISTA,OK,2,667.5,667.5,602.2,799.3,217.5,1,0.944,397.0,1,0.986,258.5,1,0.932,0.191,2,1,,,,,,0,329.6,,80.5
4196.287969,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,127.83,PISTA,OK,2,651.0,651.0,612.6,795.3,219.9,1,0.972,404.0,1,0.973,262.5,1,0.959,0.189,2,1,,,,,,0,329.6,,46.6
4196.387931,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,126.68,PISTA,OK,2,639.0,639.0,633.5,798.2,226.5,1,0.944,410.5,1,0.986,268.0,1,0.932,0.190,2,1,,,,,,0,329.6,,78.1
4196.487091,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,126.67,PISTA,OK,2,621.0,621.0,643.9,802.1,230.2,1,0.944,418.5,1,1.000,271.0,1,0.945,0.187,2,1,,,,,,0,329.6,,45.5
4196.587047,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,127.62,PISTA,OK,2,618.5,618.5,645.3,780.9,233.5,1,0.972,422.5,1,1.000,281.5,1,0.932,0.190,2,1,,,,,,0,329.6,,78.6
4196.685566,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,129.31,PISTA,OK,2,626.0,626.0,644.1,771.2,238.4,1,0.972,426.5,1,1.000,288.5,1,0.932,0.193,2,1,,,,,,0,329.6,,44.2
4196.785460,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,130.91,PISTA,OK,2,632.5,632.5,635.8,759.2,242.1,1,0.944,431.0,1,1.000,295.0,1,0.918,0.236,3,1,,,,,,0,329.6,,76.3
4196.885120,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,132.67,PISTA,OK,2,639.5,639.5,629.4,747.2,251.2,1,0.917,433.5,1,1.000,303.0,1,0.904,0.344,3,1,,,,,,0,329.6,,42.2
4196.984953,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,134.41,PISTA,OK,2,649.0,649.0,621.5,739.3,259.6,1,0.944,437.0,1,1.000,309.5,1,0.973,0.410,3,1,,,,,,0,329.6,,74.1
4197.086153,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,135.33,PISTA,OK,2,667.0,667.0,615.7,724.1,272.2,1,0.889,440.2,1,1.000,317.5,1,0.945,0.457,3,1,,,,,,0,329.6,,43.2
4197.186262,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,137.01,PISTA,OK,2,672.5,672.5,610.8,713.2,282.3,1,0.889,441.5,1,1.000,326.0,1,0.918,0.554,3,1,,,,,,0,329.6,,77.4
4197.286977,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,138.74,PISTA,OK,2,679.5,679.5,606.9,704.6,292.7,1,0.944,443.5,1,1.000,331.5,1,0.945,0.605,3,1,,,,,,0,329.6,,40.0
4197.387916,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,140.53,PISTA,OK,2,695.0,695.0,599.2,693.5,301.6,1,0.917,444.0,1,1.000,338.5,1,0.918,0.662,3,1,,,,,,0,329.6,,78.5
4197.487919,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,142.34,PISTA,OK,2,716.5,716.5,582.9,686.1,314.9,1,0.944,444.8,1,1.000,347.5,1,0.945,0.804,3,1,,,,,,0,329.6,,45.4
4197.587988,TURN,giro de esquina por IMU y reapertura frontal,23,25.00,143.14,PISTA,OK,2,721.0,721.0,576.8,675.6,324.3,1,0.972,446.5,1,1.000,355.0,1,0.959,0.804,3,1,,,,,,0,329.6,,76.5
4197.687901,TURN,giro de esquina por IMU y reapertura frontal,24,25.00,144.96,PISTA,OK,2,744.0,744.0,564.5,663.1,332.8,1,1.000,446.8,1,1.000,359.5,1,0.986,0.848,3,1,,,,,,0,329.6,,45.5
4197.788502,TURN,giro de esquina por IMU y reapertura frontal,24,25.00,146.67,PISTA,OK,2,762.5,762.5,556.6,650.8,344.5,1,0.944,446.0,1,1.000,369.0,1,0.959,0.832,3,1,,,,,,0,329.6,,78.9
4197.889240,TURN,giro de esquina por IMU y reapertura frontal,24,25.00,148.65,PISTA,OK,2,784.5,784.5,548.5,637.8,356.0,1,0.917,446.8,1,0.986,376.5,1,0.945,0.767,3,1,,,,,,0,329.6,,45.2
4197.987961,TURN,giro de esquina por IMU y reapertura frontal,24,25.00,150.40,PISTA,OK,2,815.0,815.0,533.7,626.4,363.1,1,0.944,446.0,1,1.000,381.8,1,0.959,0.865,3,1,,,,,,0,329.6,,79.0
4198.087247,TURN,giro de esquina por IMU y reapertura frontal,24,25.00,151.28,PISTA,OK,2,833.5,833.5,522.0,615.3,413.7,1,0.972,445.5,1,1.000,625.0,1,0.959,0.892,3,1,,,,,,0,329.6,,46.3
4198.188410,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,153.11,PISTA,OK,2,868.5,868.5,511.7,606.1,422.3,1,1.000,444.5,1,1.000,614.0,1,0.973,0.922,3,1,,,,,,0,329.6,,77.8
4198.287815,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,154.95,PISTA,OK,2,902.0,902.0,502.4,597.5,432.1,1,0.972,444.5,1,0.986,606.0,1,0.986,0.916,3,1,,,,,,0,329.6,,47.2
4198.387318,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,156.96,PISTA,OK,2,926.5,926.5,492.2,589.9,439.5,1,0.972,442.0,1,0.986,590.0,1,0.986,0.899,3,1,,,,,,0,329.6,,76.2
4198.487009,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,159.00,PISTA,OK,2,451.5,984.5,510.5,582.9,447.3,1,0.972,440.5,1,0.986,585.5,1,0.973,0.226,3,1,,,,,,0,329.6,,45.0
4198.586663,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,160.08,PISTA,OK,2,441.5,1029.0,501.3,577.4,457.9,1,1.000,438.0,1,1.000,579.5,1,0.959,0.221,3,1,,,,,,0,329.6,,79.1
4198.685733,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,161.82,PISTA,OK,2,432.0,1109.0,495.4,573.4,463.2,1,1.000,436.0,1,0.986,570.5,1,0.945,0.220,3,1,,,,,,0,329.6,,42.2
4198.785587,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,163.53,PISTA,OK,2,426.0,1126.0,460.6,570.3,465.7,1,1.000,434.5,1,1.000,567.0,1,0.973,0.862,3,1,,,,,,0,329.6,,78.5
4198.885469,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,165.08,PISTA,OK,2,417.0,1221.0,455.5,567.5,469.6,1,0.972,433.2,1,0.986,561.0,1,0.959,0.872,3,1,,,,,,0,329.6,,45.3
4198.985973,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,166.70,PISTA,OK,2,412.5,1325.0,454.7,566.0,482.9,1,0.972,431.5,1,0.986,557.5,1,0.959,0.912,3,1,,,,,,0,329.6,,79.3
4199.084612,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,167.43,PISTA,OK,2,406.0,425.5,449.4,564.9,498.5,1,0.972,429.5,1,0.986,555.5,1,0.973,0.906,3,1,,,,,,0,329.6,,38.9
4199.183892,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,169.01,PISTA,OK,2,401.5,1418.0,443.9,564.3,502.5,1,0.972,427.5,1,1.000,553.0,1,0.945,0.889,4,1,,,,,,0,329.6,,71.9
4199.282914,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,170.51,PISTA,OK,2,404.0,1424.5,439.8,564.2,505.8,1,0.917,425.8,1,0.973,552.0,1,0.959,0.892,4,1,,,,,,0,329.6,,41.9
4199.382822,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,172.15,PISTA,OK,2,395.5,1419.0,434.3,564.5,519.8,1,0.944,422.5,1,0.973,551.5,1,0.973,0.887,3,2,,,,,,0,329.6,,72.6
4199.482906,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,173.82,PISTA,OK,2,391.0,1414.5,430.0,565.0,536.5,1,0.917,419.5,1,0.973,552.0,1,0.959,0.890,3,2,,,,,,0,329.6,,42.6
4199.583531,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,174.55,PISTA,OK,2,385.5,1408.0,425.6,566.1,544.3,1,0.944,416.0,1,0.973,554.5,1,0.986,0.893,3,2,,,,,,0,329.6,,76.3
4199.682339,TURN,giro de esquina por IMU y reapertura frontal,21,25.00,176.21,PISTA,OK,2,380.0,1403.0,421.6,568.0,555.0,1,0.972,413.5,1,0.973,555.5,1,0.986,0.900,3,2,,,,,,0,329.6,,40.5
4199.781036,TURN,giro de esquina por IMU y reapertura frontal,20,25.00,177.83,PISTA,OK,2,375.5,1398.0,418.7,570.4,571.4,1,0.889,410.5,1,0.973,557.2,1,0.973,0.896,3,2,,,,,,0,329.6,,69.9
4199.882810,TURN,giro de esquina por IMU y reapertura frontal,20,25.00,179.35,PISTA,OK,2,371.0,1393.0,414.7,572.6,580.8,1,0.889,407.0,1,0.959,561.5,1,0.959,0.898,3,2,,,,,,0,329.6,,39.5
4199.980554,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,180.14,PISTA,OK,2,1387.5,1387.5,411.4,575.1,860.9,1,0.944,404.5,1,0.959,562.8,1,1.000,0.907,3,2,,,,,,0,329.6,,72.4
4200.081827,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,181.75,PISTA,OK,2,1383.0,1383.0,407.3,578.6,841.3,1,0.889,398.5,1,0.986,565.2,1,0.959,0.898,3,2,,,,,,0,329.6,,41.8
4200.181639,TURN,giro de esquina por IMU y reapertura frontal,25,25.00,183.98,PISTA,OK,2,1379.5,1379.5,402.3,583.4,812.2,1,0.917,396.5,1,0.945,571.5,1,0.973,0.867,3,2,,,,,,0,329.6,,74.9
4200.285127,CRUISE,esquina 3 verificada,25,21.00,185.99,PISTA,OK,3,1374.0,1374.0,397.8,589.0,786.0,1,0.833,391.0,1,0.959,576.2,1,0.932,0.866,3,2,,,,,,0,329.6,,42.4
4200.381476,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 38,25,17.00,187.11,PISTA,OK,3,1366.5,1366.5,392.7,595.7,754.8,1,0.944,385.0,1,0.932,579.0,1,1.000,0.840,3,3,38,VERDE,160.7,319.0,0.000,1,329.6,,73.9
4200.482942,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 38,25,13.00,189.30,PISTA,OK,3,1360.0,1360.0,387.9,604.9,731.5,1,0.944,379.5,1,0.959,587.2,1,0.986,0.853,2,2,38,VERDE,171.7,305.3,0.000,1,329.6,,42.3
4200.582791,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 38,25,9.00,191.41,PISTA,OK,3,1353.5,1353.5,383.5,615.0,528.8,1,0.944,375.5,1,0.986,594.0,1,0.973,0.826,2,2,38,VERDE,184.5,292.4,0.000,1,329.6,,76.0
4200.682764,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 38,25,5.00,193.46,PISTA,OK,3,1350.5,1350.5,378.4,627.4,530.0,1,0.972,370.0,1,0.973,601.0,1,1.000,0.832,2,2,38,VERDE,204.3,278.3,0.000,1,0.0,,43.3
4200.783277,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 38,25,1.00,195.98,PISTA,OK,3,1345.5,1345.5,373.9,640.5,534.2,1,0.944,365.5,1,0.959,609.5,1,0.986,0.828,2,2,38,VERDE,220.0,261.1,0.000,1,10.1,,77.6
